order_item_id,order_id,product_id,quantity,unit_price,discount_pct
OI225384,O105349,P1038,1,41.31,0.0
OI225385,O119252,P1141,1,210.64,0.0
OI225386,O105076,P1050,4,75.4,0.05
OI225387,O113337,P1067,1,380.97,0.0
OI225388,O121060,P1047,2,135.63,0.05
OI225390,O109508,P1089,3,31.68,0.1
OI225391,O107625,P1155,2,105.82,0.05
OI225392,O103804,P1172,4,158.5,0.0
OI225393,O115709,P1099,1,215.49,0.2
OI225394,O106594,P1072,3,19.3,0.0
OI225395,O121897,P1103,3,144.26,0.0
OI225396,O108128,P1146,2,52.7,0.15
OI225397,O113204,P1080,1,138.99,0.05
OI225398,O118560,P1007,3,142.45,0.0
OI225399,O110611,P1053,2,305.02,0.15
OI225401,O120213,P1123,1,288.39,0.05
OI225402,O116979,P1009,2,318.18,0.0
OI225403,O100077,P1064,1,229.62,0.15
OI225404,O117679,P1159,2,94.18,0.0
OI225405,O106168,P1040,3,224.83,0.2
OI225406,O103384,P1119,3,367.44,0.1
OI225407,O108477,P1062,2,204.14,0.0
OI225408,O104112,P1139,2,257.7,0.25
OI225409,O112629,P1025,1,263.66,0.1
OI225410,O101835,P1178,1,84.07,0.1
OI225411,O101988,P1159,2,93.76,0.0
OI225412,O117207,P1083,1,101.93,0.1
OI225413,O121975,P1036,2,221.13,0.15
OI225414,O108829,P1093,1,198.04,0.1
OI225415,O110492,P1109,1,229.34,0.0
OI225416,O107986,P1135,1,20.55,0.0
OI225417,O112128,P1137,1,176.11,0.0
OI225418,O120543,P1177,2,23.59,0.0
OI225419,O117809,P1160,3,247.46,0.0
OI225420,O119606,P1087,1,243.42,0.0
OI225421,O119222,P1133,4,130.56,0.2
OI225422,O115660,P1007,-1,146.26,0.0
OI225423,O117737,P1040,2,219.48,0.2
OI225424,O100991,P1148,5,267.62,0.15
OI225425,O115566,P1025,1,263.51,0.05
OI225426,O112049,P1122,1,110.58,0.15
OI225427,O111006,P1071,2,14.8,0.1
OI225428,O119735,P1135,1,20.97,0.0
OI225429,O108981,P1139,1,266.57,0.0
OI225431,O117959,P1112,3,138.45,0.15
OI225432,O120694,P1087,4,272.94,0.05
OI225433,O101760,P1007,5,147.0,0.0
OI225434,O119465,P1024,1,16.2,0.15
OI225435,O108798,P1167,5,143.05,0.05
OI225436,O101343,P1167,2,151.5,0.0
OI225437,O114718,P1003,1,257.74,0.0
OI225438,O114979,P1177,1,24.36,0.05
OI225439,O112790,P1041,2,124.88,0.1
OI225440,O118938,P1045,5,131.84,0.05
OI225441,O113309,P1109,1,222.15,0.0
OI225442,O117681,P1029,4,79.19,0.1
OI225443,O111356,P1124,2,264.54,0.1
OI225444,O111592,P1053,1,292.2,0.0
OI225445,O112155,P1168,1,200.9,0.1
OI225446,O121709,P1084,2,134.27,0.0
OI225447,O103474,P1047,1,134.63,0.1
OI225448,O108529,P1020,4,96.82,0.2
OI225449,O120129,P1118,4,169.45,0.0
OI225450,O113705,P1130,1,233.71,0.0
OI225451,O115499,P1137,1,161.41,0.15
OI225452,O109247,P1007,1,147.99,0.2
OI225453,O118541,P1080,1,139.89,0.2
OI225454,O101255,P1110,1,268.0,0.15
OI225455,O115900,P1157,3,185.16,0.1
OI225456,O105701,P1116,3,11.91,0.1
OI225457,O107424,P1125,1,144.21,0.0
OI225459,O111627,P1058,5,229.21,0.0
OI225460,O121795,P1013,5,166.1,0.25
OI225461,O111472,P1143,1,65.38,0.2
OI225462,O106592,P1132,1,178.93,0.0
OI225463,O109334,P1058,1,226.65,0.0
OI225464,O117293,P1101,4,301.78,0.05
OI225465,O107713,P1142,2,439.82,0.2
OI225466,O111344,P1011,3,343.79,0.0
OI225467,O116246,P1099,4,225.61,0.15
OI225468,O116180,P1078,2,186.4,0.0
OI225469,O109288,P1165,5,283.77,0.0
OI225470,O112164,P1103,2,147.91,0.1
OI225471,O115368,P1054,1,91.3,0.0
OI225472,O102669,P1002,1,235.61,0.25
OI225473,O114749,P1093,5,188.5,0.0
OI225474,O114818,P1115,2,72.05,0.0
OI225475,O118705,P1100,4,276.2,0.0
OI225476,O117835,P1076,4,240.64,0.0
OI225477,O112500,P1042,2,310.19,0.05
OI225478,O113197,P1111,1,77.08,0.05
OI225479,O117802,P1149,2,15.28,0.0
OI225480,O113860,P1170,4,173.72,0.25
OI225481,O119721,P1065,2,208.59,0.05
OI225482,O111813,P1056,3,345.73,0.0
OI225483,O111263,P1127,1,401.92,0.1
OI225484,O103871,P1072,5,19.45,0.0
OI225485,O107299,P1163,3,74.12,0.1
OI225486,O120733,P1178,2,85.21,0.1
OI225487,O105299,P1159,3,100.86,0.0
OI225488,O107986,P1037,1,70.41,0.1
OI225489,O108137,P1150,1,48.12,0.0
OI225490,O118719,P1017,1,50.17,0.0
OI225491,O110166,P1130,4,245.85,0.1
OI225492,O112211,P1102,2,289.02,0.0
OI225493,O110178,P1155,5,107.99,0.1
OI225494,O116180,P1081,5,361.98,0.05
OI225495,O107070,P1156,2,352.63,0.05
OI225496,O107894,P1010,1,59.41,0.0
OI225497,O111940,P1158,1,31.31,0.05
OI225498,O113424,P1177,1,25.43,0.1
OI225499,O117453,P1169,2,278.41,0.25
OI225500,O104219,P1117,5,179.95,0.0
OI225501,O105596,P1146,1,48.29,0.1
OI225502,O112731,P1050,1,73.68,0.0
OI225503,O110543,P1042,2,332.22,0.0
OI225504,O109853,P1094,4,152.67,0.1
OI225505,O101752,P1096,1,171.43,0.0
OI225506,O103247,P1111,3,76.82,0.05
OI225507,O111137,P1025,2,269.21,0.2
OI225508,O104484,P1130,3,251.18,0.0
OI225509,O121901,P1154,5,248.97,0.0
OI225510,O109190,P1055,3,96.19,0.0
OI225511,O111636,P1033,2,83.12,0.0
OI225512,O106225,P1089,2,32.2,0.15
OI225513,O113304,P1057,1,87.68,0.0
OI225514,O119266,P1031,1,38.58,0.25
OI225515,O102426,P1005,1,205.22,0.05
OI225516,O110251,P1153,1,163.09,0.1
OI225517,O105939,P1121,1,215.58,0.0
OI225518,O104303,P1168,1,221.38,0.1
OI225519,O118321,P1016,1,109.22,0.0
OI225520,O112706,P1086,2,75.51,0.15
OI225521,O117463,P1039,2,324.76,0.2
OI225522,O116159,P1119,1,348.45,0.0
OI225523,O100073,P1172,5,165.02,0.05
OI225524,O113984,P1031,1,39.15,0.0
OI225525,O118575,P1031,1,36.83,0.0
OI225526,O106813,P1156,1,384.67,0.0
OI225527,O116711,P1060,3,131.91,0.05
OI225528,O112352,P1003,3,241.99,0.25
OI225529,O100864,P1050,3,70.43,0.2
OI225530,O117667,P1023,5,23.17,0.0
OI225531,O102025,P1123,5,312.64,0.25
OI225532,O111378,P1152,1,102.97,0.0
OI225533,O101286,P1136,5,57.8,0.2
OI225534,O110333,P1094,5,141.56,0.0
OI225535,O104930,P1060,2,134.17,0.2
OI225536,O113493,P1029,1,80.03,0.0
OI225537,O121849,P1119,2,349.99,0.0
OI225538,O112135,P1144,5,224.69,0.1
OI225539,O109623,P1059,2,331.78,0.0
OI225540,O100207,P1137,4,170.14,0.0
OI225541,O100497,P1146,2,47.99,0.05
OI225542,O100317,P1165,1,299.87,0.2
OI225543,O113470,P1027,1,108.63,0.2
OI225544,O101620,P1007,2,147.7,0.0
OI225545,O105898,P1092,1,329.94,0.1
OI225546,O116925,P1102,2,267.57,0.1
OI225547,O110738,P1104,3,423.12,0.1
OI225548,O120874,P1040,1,212.73,0.0
OI225549,O111254,P1159,2,103.62,0.05
OI225550,O109907,P1055,1,98.61,0.0
OI225551,O115947,P1098,5,100.19,0.1
OI225552,O100985,P1171,3,376.25,0.15
OI225553,O107785,P1008,4,17.09,0.0
OI225554,O118621,P1031,2,34.7,0.0
OI225555,O101806,P1079,4,428.31,0.05
OI225556,O105023,P1147,2,238.22,0.05
OI225558,O116248,P1113,5,187.76,0.05
OI225559,O116174,P1052,3,194.09,0.0
OI225560,O110169,P1133,1,130.79,0.0
OI225561,O101372,P1148,1,287.41,0.05
OI225562,O108344,P1034,2,432.56,0.0
OI225563,O119340,P1001,1,52.45,0.2
OI225564,O120592,P1000,5,29.31,0.0
OI225565,O106500,P1102,1,272.42,0.1
OI225566,O118476,P1035,2,86.92,0.1
OI225567,O120770,P1091,1,158.95,0.0
OI225568,O113141,P1108,2,209.38,0.0
OI225569,O101733,P1075,1,294.36,0.1
OI225571,O118148,P1007,5,134.53,0.0
OI225572,O104912,P1085,3,211.54,0.1
OI225573,O114533,P1144,1,200.89,0.25
OI225574,O113042,P1067,1,379.07,0.0
OI225576,O101106,P1056,1,346.74,0.1
OI225577,O112768,P1159,2,97.33,0.0
OI225578,O114176,P1086,1,75.61,0.0
OI225579,O118836,P1143,5,62.03,0.05
OI225580,O116974,P1093,1,202.02,0.2
OI225581,O100666,P1126,3,236.78,0.0
OI225582,O108196,P1126,1,242.29,0.1
OI225583,O118093,P1012,2,159.95,0.05
OI225584,O105416,P1033,2,77.17,0.1
OI225585,O108660,P1044,2,406.24,0.1
OI225586,O120672,P1152,1,112.58,0.0
OI225587,O119144,P1019,4,162.95,0.1
OI225588,O121846,P1069,2,99.0,0.0
OI225589,O117040,P1088,2,116.66,0.0
OI225590,O119438,P1037,5,75.36,0.0
OI225591,O105673,P1094,4,136.54,0.0
OI225592,O117859,P1031,3,38.77,0.0
OI225593,O116041,P1070,2,83.85,0.0
OI225594,O118649,P1162,1,95.15,0.2
OI225595,O118629,P1163,1,66.57,0.25
OI225596,O111538,P1102,4,286.99,0.1
OI225597,O120145,P1058,1,217.89,0.2
OI225598,O104715,P1095,2,199.0,0.05
OI225599,O106565,P1060,3,136.78,0.0
OI225600,O111756,P1139,2,255.45,0.1
OI225601,O112054,P1167,1,144.02,0.0
OI225602,O105769,P1150,4,45.73,0.0
OI225603,O100557,P1103,2,140.14,0.25
OI225604,O101724,P1015,5,331.57,0.2
OI225605,O110488,P1099,3,235.51,0.15
OI225606,O121261,P1046,1,254.92,0.1
OI225607,O118140,P1162,1,92.14,0.1
OI225608,O117288,P1080,1,144.06,0.0
OI225609,O109237,P1109,2,209.8,0.05
OI225610,O121443,P1122,2,102.67,0.15
OI225611,O101880,P1004,1,141.6,0.05
OI225612,O107790,P1123,1,321.46,0.2
OI225613,O115632,P1162,5,95.69,0.05
OI225614,O118097,P1003,4,241.81,0.0
OI225615,O115393,P1067,2,369.76,0.1
OI225616,O121870,P1089,2,31.84,0.0
OI225617,O111716,P1080,3,134.07,0.05
OI225618,O112112,P1087,2,254.4,0.0
OI225619,O103438,P1032,2,288.15,0.15
OI225620,O108172,P1066,1,173.21,0.1
OI225621,O115861,P1139,1,274.34,0.1
OI225622,O110853,P1170,1,173.04,0.05
OI225623,O104933,P1143,1,64.25,0.1
OI225624,O112419,P1019,1,163.45,0.0
OI225625,O114443,P1062,5,200.06,0.0
OI225626,O119580,P1097,1,251.94,0.0
OI225627,O118146,P1062,4,189.44,0.15
OI225628,O119396,P1004,5,148.7,0.1
OI225629,O104867,P1007,4,142.38,0.0
OI225630,O112004,P1145,4,218.07,0.2
OI225631,O101725,P1149,1,16.65,0.05
OI225632,O116506,P1158,4,33.54,0.05
OI225634,O116406,P1110,2,271.31,0.0
OI225635,O117812,P1142,4,435.35,0.25
OI225636,O103673,P1120,1,269.75,0.05
OI225637,O113978,P1040,2,218.46,0.1
OI225638,O104067,P1167,1,148.18,0.2
OI225639,O119876,P1059,3,315.32,0.25
OI225640,O120055,P1132,3,192.93,0.15
OI225641,O104498,P1061,2,437.44,0.05
OI225643,O112433,P1157,3,164.8,0.05
OI225644,O120714,P1101,1,297.98,0.05
OI225645,O111013,P1003,1,268.69,0.05
OI225646,O105902,P1083,4,112.19,0.15
OI225647,O117125,P1031,3,38.5,0.15
OI225648,O117855,P1107,3,340.5,0.0
OI225649,O102208,P1060,4,131.14,0.0
OI225650,O107066,P1082,2,337.61,0.0
OI225651,O119296,P1105,2,196.65,0.0
OI225652,O103002,P1078,5,198.43,0.0
OI225653,O113032,P1087,2,246.62,0.0
OI225654,O110128,P1159,5,102.48,0.0
OI225655,O111636,P1112,2,143.06,0.0
OI225656,O105999,P1101,2,314.53,0.0
OI225657,O111613,P1096,1,184.8,0.0
OI225658,O105543,P1111,2,75.73,0.15
OI225660,O106420,P1056,5,372.28,0.05
OI225661,O106186,P1071,2,14.61,0.2
OI225662,O118613,P1046,3,264.15,0.0
OI225663,O114920,P1043,2,228.84,0.15
OI225664,O116108,P1079,3,396.7,0.05
OI225665,O111973,P1059,4,318.77,0.2
OI225666,O112637,P1101,3,307.52,0.2
OI225667,O108663,P1068,3,148.17,0.0
OI225668,O112553,P1118,1,176.44,0.05
OI225669,O115029,P1000,2,30.43,0.0
OI225670,O107037,P1137,5,155.67,0.0
OI225671,O121366,P1097,5,263.1,0.2
OI225672,O107455,P1064,5,238.61,0.2
OI225673,O105081,P1148,1,280.98,0.1
OI225674,O121147,P1033,4,79.93,0.25
OI225675,O113444,P1016,1,110.77,0.1
OI225676,O114581,P1138,4,298.38,0.15
OI225677,O102013,P1024,5,15.15,0.2
OI225678,O120823,P1119,3,332.15,0.25
OI225679,O110264,P1128,1,329.25,0.1
OI225680,O113729,P1150,5,50.16,0.0
OI225682,O112604,P1066,5,177.07,0.0
OI225683,O102872,P1024,1,15.68,0.2
OI225684,O118668,P1080,1,129.91,0.15
OI225685,O110247,P1156,1,354.53,0.0
OI225686,O112255,P1065,2,197.57,0.05
OI225687,O118663,P1069,2,102.59,0.0
OI225688,O120846,P1052,2,191.73,0.25
OI225689,O103052,P1014,5,332.01,0.0
OI225691,O108615,P1118,1,164.38,0.05
OI225692,O109111,P1135,2,20.48,0.15
OI225693,O120970,P1046,1,260.55,0.25
OI225694,O109410,P1065,1,210.89,0.1
OI225695,O109241,P1116,1,11.97,0.0
OI225696,O111480,P1054,5,93.95,0.1
OI225697,O121914,P1082,1,335.25,0.0
OI225698,O121257,P1117,1,171.12,0.0
OI225699,O100886,P1141,5,228.8,0.0
OI225700,O104026,P1034,2,421.24,0.1
OI225701,O105178,P1175,3,235.54,0.1
OI225702,O110151,P1056,4,373.82,0.15
OI225703,O105335,P1156,1,375.54,0.15
OI225704,O106392,P1038,2,39.76,0.0
OI225705,O116266,P1047,4,144.71,0.0
OI225706,O116765,P1036,3,218.03,0.0
OI225707,O108832,P1103,2,144.3,0.05
OI225708,O107148,P1111,2,77.45,0.2
OI225709,O121772,P1077,2,387.25,0.05
OI225710,O112193,P1168,3,216.72,0.05
OI225711,O113824,P1147,3,214.71,0.0
OI225712,O103496,P1045,1,148.93,0.25
OI225713,O107220,P1058,2,227.93,0.0
OI225714,O111410,P1059,1,341.22,0.1
OI225715,O120939,P1123,2,311.98,0.05
OI225716,O111720,P1047,2,142.99,0.1
OI225717,O108760,P1117,2,169.94,0.0
OI225718,O121377,P1033,1,79.76,0.0
OI225719,O116711,P1157,2,167.41,0.15
OI225720,O106486,P1161,1,93.33,0.05
OI225721,O121870,P1125,2,137.84,0.0
OI225722,O100828,P1086,2,72.94,0.0
OI225723,O113135,P1016,2,105.58,0.0
OI225724,O107996,P1085,3,211.56,0.0
OI225725,O112895,P1072,3,20.14,0.0
OI225726,O105381,P1082,1,347.97,0.0
OI225727,O115293,P1148,1,266.5,0.2
OI225728,O121051,P1048,2,153.86,0.0
OI225729,O108023,P1042,2,331.96,0.15
OI225730,O120668,P1150,1,51.65,0.05
OI225731,O110762,P1061,5,456.79,0.2
OI225732,O106267,P1111,2,75.21,0.1
OI225733,O100989,P1129,3,122.17,0.0
OI225734,O121518,P1061,3,418.41,0.0
OI225735,O115056,P1018,1,263.56,0.15
OI225736,O116661,P1069,1,101.57,0.15
OI225737,O118356,P1171,2,366.13,0.15
OI225738,O116293,P1086,2,70.33,0.05
OI225739,O111694,P1094,2,148.15,0.0
OI225740,O106527,P1101,2,285.72,0.05
OI225741,O109906,P1167,1,159.61,0.05
OI225742,O108370,P1031,2,38.93,0.25
OI225743,O102541,P1110,2,249.93,0.05
OI225744,O113951,P1171,3,360.68,0.0
OI225745,O104276,P1001,2,53.31,0.1
OI225746,O117045,P1156,5,365.72,0.15
OI225747,O111939,P1095,2,203.95,0.0
OI225748,O107350,P1028,2,129.85,0.0
OI225749,O109391,P1054,1,99.31,0.2
OI225750,O114420,P1132,3,187.83,0.2
OI225751,O101493,P1092,2,344.52,0.0
OI225752,O112678,P1001,1,54.72,0.25
OI225753,O115684,P1123,1,297.89,0.1
OI225754,O110071,P1041,1,125.09,0.2
OI225755,O109089,P1126,5,220.35,0.05
OI225756,O107701,P1148,2,283.39,0.1
OI225757,O117221,P1011,5,345.89,0.0
OI225758,O108770,P1025,1,256.93,0.0
OI225759,O104867,P1147,5,219.84,0.0
OI225760,O115223,P1132,2,185.24,0.0
OI225761,O111887,P1040,1,240.29,0.0
OI225762,O113035,P1011,1,369.91,0.25
OI225763,O100317,P1063,1,183.98,0.1
OI225764,O109868,P1050,4,70.88,0.0
OI225765,O107908,P1096,1,168.07,0.0
OI225766,O101426,P1173,1,224.41,0.1
OI225767,O118732,P1157,1,184.14,0.05
OI225768,O100560,P1026,1,181.24,0.0
OI225769,O102603,P1120,1,282.74,0.15
OI225770,O107431,P1093,4,204.31,0.1
OI225772,O111198,P1024,3,15.43,0.0
OI225773,O112529,P1110,2,277.75,0.25
OI225774,O121163,P1065,1,212.43,0.0
OI225775,O106766,P1105,4,188.69,0.1
OI225776,O108428,P1074,1,159.34,0.05
OI225777,O119516,P1128,4,325.96,0.0
OI225778,O100885,P1149,2,15.84,0.15
OI225779,O103100,P1064,4,231.56,0.05
OI225780,O112830,P1043,3,240.75,0.15
OI225781,O103673,P1009,2,305.75,0.0
OI225782,O107059,P1031,1,34.72,0.1
OI225783,O100756,P1076,4,266.94,0.1
OI225784,O107921,P1005,2,221.25,0.0
OI225785,O108517,P1097,2,279.77,0.05
OI225786,O117647,P1136,2,63.28,0.15
OI225787,O100734,P1083,1,105.2,0.0
OI225788,O120283,P1008,3,17.2,0.05
OI225789,O120299,P1030,1,282.03,0.2
OI225790,O103699,P1083,2,102.89,0.0
OI225791,O115669,P1170,4,173.64,0.0
OI225792,O114714,P1037,1,69.79,0.0
OI225793,O110876,P1122,2,113.62,0.25
OI225794,O112229,P1038,4,43.24,0.0
OI225795,O106713,P1037,1,79.33,0.0
OI225796,O103602,P1039,2,314.16,0.0
OI225797,O105872,P1126,4,239.5,0.1
OI225798,O103368,P1161,1,101.52,0.2
OI225799,O107218,P1102,1,270.96,0.0
OI225800,O109313,P1098,1,108.02,0.0
OI225801,O106137,P1171,2,362.28,0.2
OI225802,O102050,P1170,4,176.98,0.1
OI225803,O104158,P1035,1,81.27,0.0
OI225804,O106565,P1149,2,16.36,0.0
OI225805,O102425,P1020,2,101.1,0.05
OI225806,O110485,P1145,3,200.3,0.0
OI225807,O118681,P1174,1,198.86,0.05
OI225808,O107230,P1141,1,210.6,0.0
OI225809,O104684,P1027,3,104.84,0.0
OI225810,O114275,P1017,1,55.15,0.1
OI225811,O113335,P1155,2,109.02,0.05
OI225812,O118103,P1161,1,98.86,0.0
OI225813,O118126,P1078,4,195.98,0.0
OI225814,O109398,P1019,1,172.58,0.05
OI225816,O114739,P1163,1,69.58,0.0
OI225817,O116222,P1177,4,23.35,0.05
OI225818,O104255,P1178,1,90.34,0.1
OI225819,O108326,P1070,3,82.02,0.1
OI225820,O106947,P1084,2,127.04,0.15
OI225821,O105380,P1145,3,211.64,0.2
OI225822,O120094,P1063,1,190.64,0.0
OI225823,O110623,P1102,4,270.67,0.05
OI225824,O112097,P1101,2,299.08,0.15
OI225825,O117032,P1029,1,81.15,0.1
OI225826,O100281,P1142,1,415.2,0.0
OI225827,O110207,P1001,5,53.82,0.0
OI225828,O114621,P1130,2,243.82,0.0
OI225829,O104356,P1009,2,302.81,0.0
OI225830,O106314,P1147,2,216.37,0.25
OI225831,O101777,P1073,2,312.56,0.25
OI225832,O106511,P1015,1,351.3,0.15
OI225833,O121639,P1003,3,258.17,0.0
OI225834,O107391,P1023,1,22.04,0.0
OI225835,O112285,P1055,3,92.54,0.25
OI225836,O115547,P1048,2,148.63,0.15
OI225838,O119303,P1008,1,15.55,0.1
OI225839,O102391,P1001,1,50.51,0.05
OI225840,O102785,P1015,1,333.01,0.25
OI225841,O120295,P1137,1,163.58,0.0
OI225842,O100660,P1047,3,144.6,0.05
OI225843,O100499,P1130,2,249.03,0.0
OI225844,O108950,P1148,1,287.87,0.15
OI225845,O115289,P1043,4,231.15,0.0
OI225846,O117493,P1100,1,269.89,0.15
OI225847,O110974,P1095,1,186.58,0.1
OI225848,O118004,P1106,2,22.02,0.2
OI225849,O118091,P1074,1,163.66,0.0
OI225850,O103415,P1138,1,316.48,0.0
OI225851,O101104,P1161,1,99.96,0.0
OI225852,O111389,P1000,3,32.6,0.05
OI225853,O110628,P1162,3,92.07,0.25
OI225854,O116778,P1005,5,199.69,0.05
OI225855,O108261,P1017,1,51.69,0.1
OI225856,O110872,P1072,1,19.07,0.0
OI225857,O113051,P1022,4,80.27,0.15
OI225859,O118565,P1123,5,316.47,0.0
OI225860,O104101,P1101,1,284.06,0.0
OI225861,O106298,P1169,4,280.35,0.1
OI225862,O121591,P1117,1,171.58,0.1
OI225863,O106855,P1123,1,294.36,0.1
OI225864,O113537,P1016,1,110.87,0.1
OI225865,O116450,P1112,4,140.81,0.1
OI225866,O100331,P1008,1,15.58,0.0
OI225867,O107004,P1177,1,25.6,0.0
OI225868,O115473,P1037,1,76.19,0.0
OI225869,O111272,P1117,1,175.82,0.0
OI225870,O114098,P1168,5,207.72,0.0
OI225871,O120265,P1140,2,132.03,0.1
OI225872,O108536,P1120,2,257.34,0.0
OI225873,O110682,P1145,2,209.7,0.05
OI225874,O115894,P1009,2,313.16,0.05
OI225875,O115909,P1112,1,128.92,0.2
OI225876,O115826,P1120,2,263.36,0.05
OI225877,O100751,P1100,2,279.63,0.0
OI225878,O106158,P1081,1,365.72,0.0
OI225879,O111890,P1068,1,161.71,0.0
OI225880,O106833,P1035,2,84.24,0.0
OI225881,O103657,P1117,1,166.38,0.1
OI225882,O111788,P1004,1,147.98,0.0
OI225883,O116556,P1164,1,226.69,0.0
OI225884,O106095,P1108,1,208.94,0.05
OI225885,O107835,P1135,1,21.57,0.0
OI225886,O118878,P1019,2,167.83,0.15
OI225887,O109928,P1112,1,138.13,0.0
OI225888,O113450,P1161,4,95.91,0.0
OI225889,O121784,P1178,3,84.8,0.05
OI225890,O113348,P1103,1,149.73,0.0
OI225891,O106545,P1174,1,185.91,0.0
OI225892,O107730,P1041,3,123.35,0.1
OI225893,O120875,P1024,2,16.0,0.15
OI225894,O106272,P1094,2,144.84,0.1
OI225895,O106308,P1114,2,12.9,0.0
OI225896,O118979,P1136,4,58.96,0.0
OI225897,O102204,P1164,3,253.53,0.0
OI225898,O119371,P1162,1,94.11,0.1
OI225899,O121715,P1089,2,31.87,0.2
OI225900,O113362,P1051,1,61.09,0.2
OI225901,O111451,P1003,2,249.33,0.0
OI225902,O110861,P1138,1,322.47,0.0
OI225903,O111335,P1038,1,44.6,0.15
OI225904,O107111,P1132,1,196.19,0.2
OI225905,O113558,P1019,2,172.83,0.1
OI225906,O121039,P1117,1,174.43,0.15
OI225907,O106805,P1057,1,88.11,0.1
OI225908,O109240,P1058,1,214.59,0.0
OI225909,O106984,P1150,2,46.0,0.0
OI225910,O119536,P1164,2,227.71,0.15
OI225911,O106358,P1050,3,76.24,0.0
OI225912,O118711,P1140,2,125.87,0.25
OI225913,O117678,P1160,4,266.67,0.2
OI225914,O116100,P1084,2,135.93,0.1
OI225915,O114089,P1147,1,222.9,0.15
OI225916,O118622,P1057,4,80.31,0.1
OI225917,O114604,P1081,1,356.54,0.05
OI225918,O106042,P1059,1,325.99,0.05
OI225919,O108643,P1087,1,241.33,0.2
OI225920,O120691,P1160,1,245.13,0.0
OI225921,O107505,P1005,1,220.37,0.15
OI225922,O104335,P1117,4,175.37,0.15
OI225923,O108704,P1099,5,226.36,0.0
OI225925,O109151,P1073,2,296.11,0.0
OI225926,O103965,P1090,1,466.95,0.05
OI225927,O114176,P1078,2,209.1,0.0
OI225928,O109390,P1034,5,431.08,0.25
OI225929,O118538,P1031,3,36.92,0.2
OI225930,O104625,P1002,5,212.14,0.0
OI225931,O108463,P1015,5,335.41,0.0
OI225932,O108993,P1035,1,84.73,0.0
OI225933,O110188,P1120,3,254.64,0.25
OI225934,O119328,P1158,2,33.42,0.0
OI225935,O114908,P1123,1,288.3,0.05
OI225936,O104018,P1161,3,92.24,0.1
OI225937,O115674,P1090,4,476.42,0.1
OI225938,O117317,P1117,2,165.93,0.0
OI225939,O119940,P1127,3,400.27,0.0
OI225940,O118523,P1004,1,139.74,0.2
OI225941,O100175,P1074,2,166.8,0.05
OI225942,O108824,P1018,5,248.52,0.0
OI225943,O102578,P1141,1,225.87,0.1
OI225944,O120918,P1111,1,71.93,0.0
OI225945,O117108,P1061,2,425.68,0.0
OI225946,O118021,P1033,2,79.78,0.1
OI225947,O120822,P1077,4,409.32,0.0
OI225948,O106174,P1141,3,208.98,0.0
OI225949,O113410,P1077,1,393.62,0.05
OI225950,O104807,P1067,1,366.99,0.1
OI225951,O101245,P1163,1,68.38,0.0
OI225952,O107995,P1113,2,180.35,0.1
OI225953,O100169,P1081,1,329.28,0.15
OI225954,O106066,P1082,2,334.38,0.0
OI225955,O109809,P1027,1,108.57,0.0
OI225956,O107160,P1139,3,271.97,0.1
OI225957,O103820,P1018,2,249.91,0.05
OI225958,O113229,P1093,3,202.68,0.0
OI225959,O112625,P1034,2,453.73,0.1
OI225960,O102319,P1070,3,81.01,0.05
OI225961,O107403,P1006,5,285.32,0.0
OI225962,O103131,P1107,5,341.2,0.05
OI225963,O117478,P1132,1,192.31,0.0
OI225964,O108334,P1052,2,191.26,0.25
OI225965,O113648,P1044,5,417.45,0.0
OI225966,O103058,P1033,3,78.32,0.0
OI225967,O103192,P1055,5,94.15,0.05
OI225968,O102679,P1020,1,98.57,0.0
OI225969,O121963,P1022,5,77.19,0.1
OI225970,O108905,P1097,1,257.04,0.2
OI225971,O112959,P1086,1,78.16,0.0
OI225972,O115727,P1035,4,82.69,0.15
OI225973,O112049,P1138,2,321.6,0.0
OI225974,O113780,P1009,2,319.94,0.2
OI225975,O107501,P1165,2,288.39,0.0
OI225976,O111099,P1179,1,117.29,0.05
OI225977,O120015,P1100,4,262.81,0.25
OI225978,O109276,P1001,1,55.55,0.25
OI225979,O102354,P1066,1,187.84,0.2
OI225980,O104988,P1074,3,165.68,0.05
OI225981,O110158,P1043,2,220.01,0.1
OI225982,O121711,P1153,5,170.39,0.05
OI225983,O108248,P1023,1,20.58,0.05
OI225984,O117740,P1178,2,92.43,0.1
OI225985,O101053,P1043,2,213.11,0.0
OI225986,O100676,P1036,2,229.09,0.1
OI225987,O106993,P1013,5,176.56,0.0
OI225988,O107163,P1116,5,12.26,0.0
OI225989,O105785,P1154,2,252.25,0.0
OI225990,O100156,P1134,2,59.62,0.0
OI225991,O107179,P1123,2,315.44,0.25
OI225992,O120071,P1129,1,119.06,0.0
OI225993,O106363,P1078,5,195.18,0.15
OI225994,O104113,P1069,1,91.9,0.0
OI225995,O102757,P1068,2,151.99,0.2
OI225996,O110433,P1053,4,291.33,0.0
OI225997,O116523,P1028,3,122.62,0.2
OI225998,O109978,P1050,2,71.37,0.0
OI225999,O116240,P1033,1,82.99,0.25
OI226000,O118881,P1080,5,142.9,0.0
OI226001,O111877,P1071,4,15.62,0.1
OI226002,O120743,P1142,1,397.17,0.0
OI226003,O118992,P1015,1,349.19,0.05
OI226004,O121936,P1153,3,162.65,0.05
OI226005,O110826,P1145,1,200.9,0.2
OI226006,O116372,P1163,2,73.83,0.0
OI226007,O109658,P1134,1,63.3,0.0
